role_id,position_description_id,pd_number,title,activity_rank,activity_id,assignment_gaps,retry_count,fallback_used
61cad0da-379e-5ca7-a542-397f43a4d721,10,10009-02,Counsellor,9,a703,"Administering and interpreting educational, vocational and psychological tests/inventories with clients | Delivering group counselling and group-work sessions | Identifying and reporting broad student trends and issues to management (only partially covered by advising stakeholders)",0,No
61cad0da-379e-5ca7-a542-397f43a4d721,10,10009-02,Counsellor,10,a283,"Administering and interpreting educational, vocational and psychological tests/inventories with clients | Delivering group counselling and group-work sessions | Identifying and reporting broad student trends and issues to management (only partially covered by advising stakeholders)",0,No
61cad0da-379e-5ca7-a542-397f43a4d721,10,10009-02,Counsellor,11,a033,"Administering and interpreting educational, vocational and psychological tests/inventories with clients | Delivering group counselling and group-work sessions | Identifying and reporting broad student trends and issues to management (only partially covered by advising stakeholders)",0,No
61cad0da-379e-5ca7-a542-397f43a4d721,10,10009-02,Counsellor,12,a853,"Administering and interpreting educational, vocational and psychological tests/inventories with clients | Delivering group counselling and group-work sessions | Identifying and reporting broad student trends and issues to management (only partially covered by advising stakeholders)",0,No
3b4b2b02-283b-5061-9dca-0f62f63f5ba1,11,10010-02,Customer Service Consultant,1,a470,Maintaining and managing student records in the CRM database has no direct match (partially covered by a133 process customer transactions),0,No
3b4b2b02-283b-5061-9dca-0f62f63f5ba1,11,10010-02,Customer Service Consultant,2,a638,Maintaining and managing student records in the CRM database has no direct match (partially covered by a133 process customer transactions),0,No
3b4b2b02-283b-5061-9dca-0f62f63f5ba1,11,10010-02,Customer Service Consultant,3,a027,Maintaining and managing student records in the CRM database has no direct match (partially covered by a133 process customer transactions),0,No
3b4b2b02-283b-5061-9dca-0f62f63f5ba1,11,10010-02,Customer Service Consultant,4,a167,Maintaining and managing student records in the CRM database has no direct match (partially covered by a133 process customer transactions),0,No
3b4b2b02-283b-5061-9dca-0f62f63f5ba1,11,10010-02,Customer Service Consultant,5,a133,Maintaining and managing student records in the CRM database has no direct match (partially covered by a133 process customer transactions),0,No
3b4b2b02-283b-5061-9dca-0f62f63f5ba1,11,10010-02,Customer Service Consultant,6,a612,Maintaining and managing student records in the CRM database has no direct match (partially covered by a133 process customer transactions),0,No
3b4b2b02-283b-5061-9dca-0f62f63f5ba1,11,10010-02,Customer Service Consultant,7,a897,Maintaining and managing student records in the CRM database has no direct match (partially covered by a133 process customer transactions),0,No
3b4b2b02-283b-5061-9dca-0f62f63f5ba1,11,10010-02,Customer Service Consultant,8,a106,Maintaining and managing student records in the CRM database has no direct match (partially covered by a133 process customer transactions),0,No
3b4b2b02-283b-5061-9dca-0f62f63f5ba1,11,10010-02,Customer Service Consultant,9,a188,Maintaining and managing student records in the CRM database has no direct match (partially covered by a133 process customer transactions),0,No
3b4b2b02-283b-5061-9dca-0f62f63f5ba1,11,10010-02,Customer Service Consultant,10,a1136,Maintaining and managing student records in the CRM database has no direct match (partially covered by a133 process customer transactions),0,No
3b4b2b02-283b-5061-9dca-0f62f63f5ba1,11,10010-02,Customer Service Consultant,11,a005,Maintaining and managing student records in the CRM database has no direct match (partially covered by a133 process customer transactions),0,No
3b4b2b02-283b-5061-9dca-0f62f63f5ba1,11,10010-02,Customer Service Consultant,12,a087,Maintaining and managing student records in the CRM database has no direct match (partially covered by a133 process customer transactions),0,No
3b4b2b02-283b-5061-9dca-0f62f63f5ba1,11,10010-02,Customer Service Consultant,13,a441,Maintaining and managing student records in the CRM database has no direct match (partially covered by a133 process customer transactions),0,No
3b4b2b02-283b-5061-9dca-0f62f63f5ba1,11,10010-02,Customer Service Consultant,14,a850,Maintaining and managing student records in the CRM database has no direct match (partially covered by a133 process customer transactions),0,No
30b401ce-bf92-59a0-b9c4-62262c8749e7,12,10011-01,Customer Service Representative,1,a470,Handling prospective student enquiries with a sales/enrolment focus during peak periods has no exact match beyond general customer service activities,0,No
30b401ce-bf92-59a0-b9c4-62262c8749e7,12,10011-01,Customer Service Representative,2,a638,Handling prospective student enquiries with a sales/enrolment focus during peak periods has no exact match beyond general customer service activities,0,No
30b401ce-bf92-59a0-b9c4-62262c8749e7,12,10011-01,Customer Service Representative,3,a133,Handling prospective student enquiries with a sales/enrolment focus during peak periods has no exact match beyond general customer service activities,0,No
30b401ce-bf92-59a0-b9c4-62262c8749e7,12,10011-01,Customer Service Representative,4,a879,Handling prospective student enquiries with a sales/enrolment focus during peak periods has no exact match beyond general customer service activities,0,No
30b401ce-bf92-59a0-b9c4-62262c8749e7,12,10011-01,Customer Service Representative,5,a1136,Handling prospective student enquiries with a sales/enrolment focus during peak periods has no exact match beyond general customer service activities,0,No
30b401ce-bf92-59a0-b9c4-62262c8749e7,12,10011-01,Customer Service Representative,6,a372,Handling prospective student enquiries with a sales/enrolment focus during peak periods has no exact match beyond general customer service activities,0,No
30b401ce-bf92-59a0-b9c4-62262c8749e7,12,10011-01,Customer Service Representative,7,a998,Handling prospective student enquiries with a sales/enrolment focus during peak periods has no exact match beyond general customer service activities,0,No
30b401ce-bf92-59a0-b9c4-62262c8749e7,12,10011-01,Customer Service Representative,8,a188,Handling prospective student enquiries with a sales/enrolment focus during peak periods has no exact match beyond general customer service activities,0,No
30b401ce-bf92-59a0-b9c4-62262c8749e7,12,10011-01,Customer Service Representative,9,a1054,Handling prospective student enquiries with a sales/enrolment focus during peak periods has no exact match beyond general customer service activities,0,No
30b401ce-bf92-59a0-b9c4-62262c8749e7,12,10011-01,Customer Service Representative,10,a106,Handling prospective student enquiries with a sales/enrolment focus during peak periods has no exact match beyond general customer service activities,0,No
30b401ce-bf92-59a0-b9c4-62262c8749e7,12,10011-01,Customer Service Representative,11,a897,Handling prospective student enquiries with a sales/enrolment focus during peak periods has no exact match beyond general customer service activities,0,No
30b401ce-bf92-59a0-b9c4-62262c8749e7,12,10011-01,Customer Service Representative,12,a052,Handling prospective student enquiries with a sales/enrolment focus during peak periods has no exact match beyond general customer service activities,0,No
30b401ce-bf92-59a0-b9c4-62262c8749e7,12,10011-01,Customer Service Representative,13,a441,Handling prospective student enquiries with a sales/enrolment focus during peak periods has no exact match beyond general customer service activities,0,No
30b401ce-bf92-59a0-b9c4-62262c8749e7,12,10011-01,Customer Service Representative,14,a850,Handling prospective student enquiries with a sales/enrolment focus during peak periods has no exact match beyond general customer service activities,0,No
044626a8-fb9d-5130-9bee-a781fc5070fb,13,10012-01,Developer,1,a189,Collaboration with UI/UX designers to bridge graphical design and technical implementation has no direct match (closest are a244/a1196),0,No
044626a8-fb9d-5130-9bee-a781fc5070fb,13,10012-01,Developer,2,a306,Collaboration with UI/UX designers to bridge graphical design and technical implementation has no direct match (closest are a244/a1196),0,No
044626a8-fb9d-5130-9bee-a781fc5070fb,13,10012-01,Developer,3,a244,Collaboration with UI/UX designers to bridge graphical design and technical implementation has no direct match (closest are a244/a1196),0,No
044626a8-fb9d-5130-9bee-a781fc5070fb,13,10012-01,Developer,4,a630,Collaboration with UI/UX designers to bridge graphical design and technical implementation has no direct match (closest are a244/a1196),0,No
044626a8-fb9d-5130-9bee-a781fc5070fb,13,10012-01,Developer,5,a365,Collaboration with UI/UX designers to bridge graphical design and technical implementation has no direct match (closest are a244/a1196),0,No
